signal,target,horizon,ic_spearman,pearson,quintile_spread,quantile_means,hit_ratio,n_obs,ic_neutral
realized_volatility_10d,XLK,10,0.08457339224562606,0.25795757750048137,0.021279232037180774,"{1: 0.014242802286856511, 2: 0.004874452853441179, 3: -0.0018675815743100985, 4: 0.001816240746117321, 5: 0.035522034324037284}",0.5895833333333333,480,0.05955262330513567
realized_volatility_10d,XLK,20,0.0483455180681881,0.30111863999394844,0.017628448402415477,"{1: 0.02239630693946053, 2: 0.004448196264604991, 3: 0.013691851525660796, 4: 0.018772346382780407, 5: 0.04002475534187601}",0.6170212765957447,470,0.009956287339951509
volatility_of_volume,XLK,1,0.003776936784269879,0.0020830288542713583,0.0003312240044540094,"{1: 0.0015748905070703024, 2: -0.0012351741967138545, 3: 0.0009723957937977546, 4: 0.0019269617693447201, 5: 0.0019061145115243118}",0.5949895615866388,479,0.025284574940032334
volatility_of_volume,XLK,5,-0.050047867248165095,-0.03544113183136616,-0.006193660726094755,"{1: 0.01171101818166063, 2: -0.000332626972583944, 3: 0.0008636431844132682, 4: 0.009265815364727915, 5: 0.005517357455565875}",0.5789473684210527,475,0.025193320475026947
volatility_of_volume,XLK,10,-0.1380255903993093,-0.12060590269387468,-0.018949457124182383,"{1: 0.024869813472742756, 2: 0.004395636664754174, 3: -0.004023702996414123, 4: 0.02201030818308184, 5: 0.005920356348560375}",0.5851063829787234,470,-0.04234114736369069
volatility_of_volume,XLK,20,-0.24307191391756808,-0.18902474084780493,-0.04322517159272363,"{1: 0.04078102767703939, 2: 0.01335388149522802, 3: -0.004644223236740641, 4: 0.04940891247378011, 5: -0.002444143915684242}",0.6130434782608696,460,-0.17103004382535786
gap_extension,XLK,1,0.005409091892508521,-0.06362788868745725,-0.0012443462824600852,"{1: 0.0016344546452147079, 2: 0.0013245874807552673, 3: 0.0019470696803825331, 4: 0.00029857497446971853, 5: 0.00039010836275462274}",0.5221774193548387,496,0.04040126524630483
gap_extension,XLK,5,-0.06015033578740788,-0.11606087220364092,-0.007487650372211641,"{1: 0.011825507665740661, 2: 0.00769605091138457, 3: 0.0020165574232533117, 4: 0.0034010582445273474, 5: 0.00433785729352902}",0.4878048780487805,492,-0.03046131934376775
gap_extension,XLK,10,-0.033936799199756305,-0.05970772722973399,-0.0004016640947603692,"{1: 0.019657691668817256, 2: 0.01062618853837101, 3: 0.004574336443249939, 4: 0.003928515694963954, 5: 0.019256027574056887}",0.4784394250513347,487,-0.03746909038233934
gap_extension,XLK,20,0.004865749884069835,-0.03295857663796426,0.008009497843624893,"{1: 0.02928452702101803, 2: 0.01944403208888277, 3: 0.011778776404423891, 4: 0.005222050914184705, 5: 0.03729402486464292}",0.5178197064989518,477,-0.008516009427171158
exhaustion_composite,XLK,1,0.043066373594933184,0.09241040947205782,0.0017734722910016341,"{1: 0.0013875637925962014, 2: 0.0007548163358109983, 3: -0.0021032695961716976, 4: 0.002396747416040965, 5: 0.0031610360835978356}",0.492,500,0.0438397420863162
exhaustion_composite,XLK,5,0.05162491913040511,0.06976158676803708,0.0033767225109574022,"{1: -0.001475584017609518, 2: 0.008541613739797727, 3: 0.005060271669919394, 4: 0.014817493264709896, 5: 0.0019011384933478842}",0.46774193548387094,496,-0.0034405311822422887
exhaustion_composite,XLK,10,0.13319462511790242,0.16198082796453422,0.018767192983907062,"{1: -0.0008297510004440032, 2: 0.009354498360260921, 3: 0.010710930053015096, 4: 0.02069042610452187, 5: 0.01793744198346306}",0.48879837067209775,491,0.05570246437430968
exhaustion_composite,XLK,20,0.08023515332031284,0.10562861954623846,0.024244919596536473,"{1: 0.006818039499778502, 2: 0.029737439688938203, 3: 0.012826443619958031, 4: 0.024748033949264184, 5: 0.031062959096314974}",0.4802494802494803,481,0.11418104620187275
volume_zscore_20d,XLF,1,0.02906344782948596,0.0661348327958741,0.0005413871328738493,"{1: 0.0005133536190715925, 2: -0.0009429684038051676, 3: 0.0004936938683236999, 4: 0.0017448474547281587, 5: 0.0010547407519454419}",0.49166666666666664,480,0.027621181713860875
volume_zscore_20d,XLF,5,-0.05000570238025697,0.024100655960052533,0.0007638960080425241,"{1: 0.004035689868652589, 2: 0.0030537021272672095, 3: 0.001547930760740836, 4: 0.0007371689298934848, 5: 0.0047995858766951135}",0.4579831932773109,476,-0.003152111046847889
volume_zscore_20d,XLF,10,0.007371985759289013,0.061708614202160235,0.003317704530339029,"{1: 0.008003241055967817, 2: 0.004251106297655075, 3: 0.002449642164322962, 4: 0.002716795184973807, 5: 0.011320945586306846}",0.4989384288747346,471,0.047230391170010454
volume_zscore_20d,XLF,20,0.02213181518095222,0.07734517875382416,0.005667161503678854,"{1: 0.01356065369729279, 2: 0.010081563208821444, 3: 0.006273840513228701, 4: 0.007090470264078842, 5: 0.019227815200971644}",0.5075921908893709,461,0.028791330158072757
dollar_volume_zscore,XLF,1,0.02538406888269706,0.06107051449812017,0.00021100236215676243,"{1: 0.0007172855557253076, 2: -0.0015441126646430943, 3: 0.001807883396949082, 4: 0.00095432308435036, 5: 0.00092828791788207}",0.49375,480,0.026120407532041156
dollar_volume_zscore,XLF,5,-0.05755921435108304,0.01353432501694581,-0.0018027051768482925,"{1: 0.005216408019533096, 2: 0.001281279010837705, 3: 0.002999572214918449, 4: 0.001250686863160648, 5: 0.0034137028426848037}",0.44537815126050423,476,-0.003597353261160356
dollar_volume_zscore,XLF,10,-4.232120132261508e-05,0.05226209601117285,0.0007253553561376146,"{1: 0.008108218355361635, 2: 0.0034678968572704662, 3: 0.003502358468682715, 4: 0.004828566116631657, 5: 0.00883357371149925}",0.4989384288747346,471,0.04969005771847627
dollar_volume_zscore,XLF,20,0.0139458202836492,0.0683100770481803,0.004980485717320005,"{1: 0.012910737414447482, 2: 0.011158797986372754, 3: 0.004905037099597753, 4: 0.009375611559630178, 5: 0.017891223131767487}",0.4945770065075922,461,0.033487870194671365
return_3d_extension,XLF,1,-0.026695812550128838,-0.09006785415118314,-0.002625805030537895,"{1: 0.002462054107683921, 2: -0.0003471303534516486, 3: 0.0006530875901468293, 4: 6.889133431189489e-05, 5: -0.00016375092285397403}",0.5040322580645161,496,0.0007166959886803205
return_3d_extension,XLF,5,-0.046983133875325905,-0.09771213258116472,-0.004704787110581856,"{1: 0.005972695903704148, 2: 0.003470555445627453, 3: 0.0012579426751107138, 4: 0.002005733406046027, 5: 0.0012679087931222917}",0.483739837398374,492,0.009517991862067912
return_3d_extension,XLF,10,-0.046806528889277915,-0.09364333254325956,-0.003922489785361864,"{1: 0.009311739337551075, 2: 0.00845739762630988, 3: 0.003905220115663247, 4: 0.0010226584124690228, 5: 0.0053892495521892115}",0.49691991786447637,487,0.02733432518462892
return_3d_extension,XLF,20,-0.036570909472166416,-0.08077894559162974,-0.005629471810795584,"{1: 0.016050830849180003, 2: 0.01502469910671302, 3: 0.008825510627258374, 4: 0.007782311000847778, 5: 0.010421359038384419}",0.5157232704402516,477,0.09570057884408681
distance_from_sma20,XLF,1,-0.05466138488594576,-0.08833179443263726,-0.0010033889026091723,"{1: 0.001405078128705068, 2: 0.0015648159352858553, 3: 7.071759116072593e-05, 4: -0.0005786335909838194, 5: 0.0004016892260958957}",0.48125,480,-0.016843565635448816
distance_from_sma20,XLF,5,-0.07590596914038704,-0.12978171657887258,-0.005451463425846251,"{1: 0.007231214411593388, 2: 0.003843746012661552, 3: 0.0015077568213582508, 4: -0.00022202776856310446, 5: 0.001779750985747138}",0.4831932773109244,476,0.009969603779017181
distance_from_sma20,XLF,10,-0.12052624490153709,-0.15417433566405706,-0.011678325627916195,"{1: 0.013310246296325101, 2: 0.004971428948102529, 3: 0.005597845899324508, 4: 0.0031738309745084695, 5: 0.0016319206684089057}",0.4968152866242038,471,0.03677694002692822
distance_from_sma20,XLF,20,-0.16671880416103751,-0.19065418677140283,-0.022182215857372747,"{1: 0.019594490784438735, 2: 0.014242692101983373, 3: 0.013893699798040815, 4: 0.011025600087134662, 5: -0.002587725072934011}",0.5075921908893709,461,0.039063875705593894
intraday_range_expansion,XLF,1,0.05294924591395066,0.09906862200251279,0.0010093287741105988,"{1: 0.0007587833791456213, 2: -0.0006256022696236319, 3: 0.0008960273561987135, 4: 6.63466712868023e-05, 5: 0.00176811215325622}",0.5416666666666666,480,0.0555726355035373
intraday_range_expansion,XLF,5,-0.02772246932536669,0.009788366660346421,-0.0028776590859870186,"{1: 0.004903409273690494, 2: 0.002104695187492665, 3: 0.002910740007619231, 4: 0.0022203490182692853, 5: 0.0020257501877034754}",0.5588235294117647,476,-0.0036960836520307885
intraday_range_expansion,XLF,10,-0.0021226063577871692,0.04883250108571596,0.003383216277642832,"{1: 0.004038996312290819, 2: 0.010417255254865775, 3: 0.0009952816878279556, 4: 0.005910157260730404, 5: 0.007422212589933651}",0.5668789808917197,471,-0.007445567877555545
intraday_range_expansion,XLF,20,-0.005343868618413559,0.06814893868289679,0.003527244070661073,"{1: 0.008801663214605434, 2: 0.017521314128755978, 3: 0.004984032630735547, 4: 0.012650153782450472, 5: 0.012328907285266507}",0.5943600867678959,461,-0.03852419410505971
realized_volatility_10d,XLF,1,0.0962894868837833,0.09774391308226267,0.0039590653091375275,"{1: -0.0012655385031585084, 2: 0.0013915214482701963, 3: 0.0015566605331784923, 4: -0.0015634344528128311, 5: 0.0026935268059790187}",0.5378323108384458,489,0.07169627874640905
realized_volatility_10d,XLF,5,0.15766211526911308,0.17790983509003308,0.012108013769016537,"{1: -0.0013715064984493454, 2: 0.004110904078250011, 3: 0.005832792715894301, 4: -0.005115074373421161, 5: 0.010736507270567191}",0.5587628865979382,485,0.1094550592000163
realized_volatility_10d,XLF,10,0.15106587243938435,0.23969459319493908,0.014560991869172087,"{1: 0.002900692802692388, 2: 0.006110016456889977, 3: 0.004918180070024779, 4: -0.0023209573012904342, 5: 0.017461684671864475}",0.575,480,0.12548947979955397
realized_volatility_10d,XLF,20,0.05199767333737678,0.20695223552524572,0.009186299163245416,"{1: 0.004542534713624068, 2: 0.014743476127067721, 3: 0.016675372526023198, 4: 0.009022453056328207, 5: 0.013728833876869484}",0.6021276595744681,470,0.018712483958172207
volatility_of_volume,XLF,1,0.012330379148718136,0.013632602146546727,0.0017465473105114603,"{1: -0.00043654762528526234, 2: 0.0009941643487205848, 3: 0.0002260673832464398, 4: 0.0007168074997046062, 5: 0.0013099996852261979}",0.5407098121085595,479,-0.01528347525891189
volatility_of_volume,XLF,5,-0.038612577609324884,-0.02461660286947513,0.0006596859453586968,"{1: 0.004964824154149989, 2: 0.0023863579289051607, 3: 0.0003529640696636749, 4: 0.0009102386475747547, 5: 0.005624510099508686}",0.56,475,-0.06413640845590765
volatility_of_volume,XLF,10,-0.040241729042098946,-0.058847489426998835,0.0023907230270418817,"{1: 0.008650782147282538, 2: 0.0049489120849223345, 3: -0.0009954961847447408, 4: 0.005066583093884656, 5: 0.01104150517432442}",0.5659574468085107,470,-0.02086759344877732
volatility_of_volume,XLF,20,-0.06619682800341993,-0.08237267800920947,0.006478977186846417,"{1: 0.011109750544322117, 2: 0.01728891769789328, 3: 0.007727641618985669, 4: 0.0020895378596868484, 5: 0.017588727731168534}",0.5934782608695652,460,0.09937988034310845
gap_extension,XLF,1,-0.02389469364935866,-0.06922831372920686,-0.00015845436099998415,"{1: -0.00015453824870617083, 2: 0.0024877167718126048, 3: 0.0009860670647704114, 4: -0.000306670996511546, 5: -0.000312992609706155}",0.49798387096774194,496,0.05634207078668375
gap_extension,XLF,5,0.03017083941965118,-0.03718231568885159,0.0011471039959732253,"{1: 0.002920576218074789, 2: 0.0032663156906950763, 3: 0.0018869856623229355, 4: 0.0018358534207627132, 5: 0.004067680214048014}",0.49796747967479676,492,0.11202548900207145
gap_extension,XLF,10,0.05094275829902602,-0.01224883164529482,0.004111145610165635,"{1: 0.006895179609470588, 2: 0.004658771309322009, 3: 0.0033572584726971246, 4: 0.0021357354233723, 5: 0.011006325219636223}",0.5071868583162218,487,0.1556789302886741
gap_extension,XLF,20,0.04817420771103103,-0.04412614717733449,0.008455813831965578,"{1: 0.01438909452773097, 2: 0.011127900943842561, 3: 0.004109343300735245, 4: 0.00552018124827444, 5: 0.022844908359696547}",0.5115303983228512,477,0.22637832933960494
exhaustion_composite,XLF,1,-0.012832602789292038,0.06796247786891195,0.00019511388184005444,"{1: -0.0005910896939253863, 2: 0.0011733384562513504, 3: 0.0011652743831894342, 4: 0.0012491690780309672, 5: -0.00039597581208533183}",0.454,500,-0.013954755269509324
exhaustion_composite,XLF,5,0.00881757507400454,0.0720834948622425,0.0010520124019035304,"{1: 0.000997314548021, 2: 0.0024386785892308977, 3: 0.002675541770970566, 4: 0.0050786420144480135, 5: 0.0020493269499245303}",0.4576612903225806,496,-0.0032774667947401545
exhaustion_composite,XLF,10,0.022491399552747565,0.08033092797764806,0.003962088147117144,"{1: 0.0031514404247544197, 2: 0.007887013077365666, 3: 0.001487684869660258, 4: 0.007763540406768461, 5: 0.007113528571871564}",0.47657841140529533,491,0.03784901120002278
exhaustion_composite,XLF,20,-0.040457160866962424,0.01722072233889945,-0.0019582496762395804,"{1: 0.01285598263590168, 2: 0.016874457443621725, 3: 0.008411082066850104, 4: 0.008220455147008627, 5: 0.0108977329596621}",0.4490644490644491,481,-0.013361169690489573
volume_zscore_20d,XLE,1,0.002597016761901842,0.026733619730454006,0.0009633043059452859,"{1: 0.00027284503756836, 2: 0.0002642262460753955, 3: 0.0025574195145242652, 4: 0.0002465681830558797, 5: 0.0012361493435136459}",0.4791666666666667,480,-0.037720005028225735
volume_zscore_20d,XLE,5,0.1260872491995805,0.13224586126833404,0.01582522844873213,"{1: -0.005180101911366307, 2: 0.0027924447494310427, 3: 0.006122595471235823, 4: 0.006185112899616793, 5: 0.010645126537365825}",0.5084033613445378,476,0.08917379861038567
volume_zscore_20d,XLE,10,0.18952306246999617,0.20646349647117257,0.028480807556517294,"{1: -0.005852806498614755, 2: 0.002798864092904083, 3: 0.008331720561982201, 4: 0.010214823959580711, 5: 0.02262800105790254}",0.5392781316348195,471,0.1340859954863975
volume_zscore_20d,XLE,20,0.13812802306624813,0.16378243392628525,0.02475751492174996,"{1: 0.0042855085541832075, 2: 0.010470041355477164, 3: 0.007896808021959132, 4: 0.02351825683968233, 5: 0.029043023475933166}",0.5075921908893709,461,0.06002566692446289
dollar_volume_zscore,XLE,1,-0.005789413776688928,0.01836395846697673,0.00023598678241829724,"{1: 0.0008551571188415893, 2: 0.0004889986649311723, 3: 0.001967303805801745, 4: 0.0001746048339031532, 5: 0.0010911439012598865}",0.475,480,-0.0346260083596112
dollar_volume_zscore,XLE,5,0.10456885832783959,0.11709922096908601,0.014028654583640313,"{1: -0.0041512391359548075, 2: 0.007507557587123844, 3: 0.00038136906801298804, 4: 0.006939244644937627, 5: 0.009877415447685505}",0.5084033613445378,476,0.09398330628332947
dollar_volume_zscore,XLE,10,0.1632858708060667,0.1824033394771335,0.02595162128604077,"{1: -0.005008534395501741, 2: 0.009949043392167869, 3: 0.0007280691724802454, 4: 0.011499956495951156, 5: 0.020943086890539028}",0.5392781316348195,471,0.13225052963224512
dollar_volume_zscore,XLE,20,0.11479904609207639,0.14387754030168903,0.01867329387518385,"{1: 0.008138170780305909, 2: 0.012244879154091592, 3: 0.007346026121711528, 4: 0.02063122077230878, 5: 0.02681146465548976}",0.5119305856832972,461,0.05367599100108049
return_3d_extension,XLE,1,0.033076911256998485,0.010766977225204685,0.0015224300390448784,"{1: 0.0011452206565059752, 2: 0.0002743020492827985, 3: 0.0004285191885353577, 4: -0.0003839946167120661, 5: 0.0026676506955508536}",0.48588709677419356,496,0.09207125040128461
return_3d_extension,XLE,5,-0.02163874345246404,-0.027399570572373393,-0.0018598386140369445,"{1: 0.0055464764262103715, 2: 0.0005048209346500206, 3: 0.007732549740334976, 4: 0.0017296469387548875, 5: 0.003686637812173427}",0.47560975609756095,492,0.07561499478958324
return_3d_extension,XLE,10,-0.09075728324094137,-0.08698808863215302,-0.00648404276944105,"{1: 0.009741298523558537, 2: 0.0088933752684581, 3: 0.012975519686994601, 4: 0.0021703767596206822, 5: 0.003257255754117488}",0.45585215605749485,487,0.024590277812071504
return_3d_extension,XLE,20,-0.17828627957065815,-0.14288966874347295,-0.016504036691714852,"{1: 0.024477937616083138, 2: 0.025799497805489176, 3: 0.011405741708088566, 4: 0.005320164997168686, 5: 0.007973900924368286}",0.44025157232704404,477,-0.11706751866205169
distance_from_sma20,XLE,1,-0.09329533692587011,-0.0739186420305642,-0.003456802532732323,"{1: 0.0023548789183673057, 2: 0.0035924494355295856, 3: 0.0013160452149139506, 4: -0.0015842416297082787, 5: -0.0011019236143650173}",0.48541666666666666,480,0.043085637802229
distance_from_sma20,XLE,5,-0.22273330384785492,-0.19581659000918009,-0.02004801660863113,"{1: 0.015075373360898259, 2: 0.011896056413231092, 3: 0.0011576723416848083, 4: -0.002804496650979847, 5: -0.00497264324773287}",0.40336134453781514,476,-0.014879243177411508
distance_from_sma20,XLE,10,-0.266698785605509,-0.2611850280579617,-0.034517657626845374,"{1: 0.026054605767376855, 2: 0.020001467505842696, 3: 0.0014930006254766487, 4: -0.0013048594214940853, 5: -0.00846305185946852}",0.37791932059447986,471,-0.10310576019305447
distance_from_sma20,XLE,20,-0.2378300187033565,-0.21195015922772575,-0.0327718252800885,"{1: 0.03853947434924984, 2: 0.022451041706177236, 3: 0.007437504902746131, 4: 0.000645642504736683, 5: 0.00576764906916134}",0.42733188720173537,461,-0.19285439584821296
intraday_range_expansion,XLE,1,-0.059827197581934034,-0.016713668952666,-0.001653622517299959,"{1: 0.0010783619445219373, 2: 0.0017049844757551051, 3: 0.001352811156142592, 4: 0.0010163113210959335, 5: -0.0005752605727780217}",0.5708333333333333,480,-0.05259533742532312
intraday_range_expansion,XLE,5,0.022007627281299808,0.05727709993640946,0.00794837649607251,"{1: -0.0005240577363926161, 2: 0.004306213109929405, 3: 0.009896291570308764, 4: -0.0005865989485577821, 5: 0.007424318759679893}",0.5903361344537815,476,0.0018470863706198742
intraday_range_expansion,XLE,10,0.12080629638392049,0.1451148176690795,0.020850912237376958,"{1: -0.004401506140963876, 2: 0.00360251106131481, 3: 0.015555763160054423, 4: 0.00689898963142942, 5: 0.016449406096413082}",0.5902335456475584,471,0.03341376171404962
intraday_range_expansion,XLE,20,0.056119255638259695,0.11726338942500511,0.019373729231111816,"{1: 0.009041452290742246, 2: 0.016269638612822757, 3: 0.011027963501235433, 4: 0.010407707279965728, 5: 0.02841518152185406}",0.5986984815618221,461,-0.012813599243797744
realized_volatility_10d,XLE,1,0.07736240215785142,0.0817946385750588,0.0032328947925546136,"{1: -5.186627606092374e-05, 2: -0.0017838247313411663, 3: 0.0006621212399383453, 4: 0.0023432941860968524, 5: 0.0031810285164936896}",0.5685071574642127,489,0.04424577797207929
realized_volatility_10d,XLE,5,0.12563466593457223,0.11453669546948787,0.012294981977227391,"{1: 0.00036704958720761314, 2: -0.0019788246955887, 3: 0.00024933575548549203, 4: 0.008987076883819495, 5: 0.012662031564435005}",0.5876288659793815,485,0.025634231291546388
realized_volatility_10d,XLE,10,0.16299126732320884,0.12506132470313172,0.02196881645571994,"{1: 0.0014569313815291699, 2: 0.003950484389062852, 3: -0.0040547537403503205, 4: 0.014462992938394583, 5: 0.02342574783724911}",0.5958333333333333,480,0.036846733399506504
realized_volatility_10d,XLE,20,0.11916679356590522,0.14877947037844338,0.021890774936461046,"{1: 0.006432243508561618, 2: 0.014146205741362529, 3: 0.004759785647944518, 4: 0.021998366690267317, 5: 0.028323018445022663}",0.6,470,0.04729997196642169
volatility_of_volume,XLE,1,0.01709061078810149,0.07586999854681688,0.0022570147799617856,"{1: -0.0009345989355308062, 2: 0.0021008431051377035, 3: 0.0004360395630031719, 4: 0.0014654989489079027, 5: 0.0013224158444309793}",0.569937369519833,479,0.029021745834124126
volatility_of_volume,XLE,5,0.007983249262396498,0.09372158663100112,0.007910911502852436,"{1: -0.0024083465213130795, 2: 0.01076031302650941, 3: 0.00375250200493452, 4: 0.0025856563044668606, 5: 0.005502564981539357}",0.5894736842105263,475,0.027838403191985387
volatility_of_volume,XLE,10,0.030863994549159994,0.1300828901161446,0.020271984595149724,"{1: -0.007038366647493153, 2: 0.016264100622093176, 3: 0.015924740764531462, 4: -0.0007608176223824978, 5: 0.013233617947656573}",0.5893617021276596,470,0.1027349270860597
volatility_of_volume,XLE,20,0.13514044304885967,0.262984170197853,0.04024289735943055,"{1: -0.011204938959519448, 2: 0.01611961729255656, 3: 0.03788671349344212, 4: 0.0027464313481214684, 5: 0.0290379583999111}",0.5978260869565217,460,0.23208379645086444
gap_extension,XLE,1,0.024349127447886598,-0.00555153116867428,0.0024429027782802613,"{1: 0.00043622916760767795, 2: -0.0009169088166782118, 3: 0.0008235324920411076, 4: 0.0009168747144952981, 5: 0.002879131945887939}",0.4959677419354839,496,0.0764787878253911
gap_extension,XLE,5,0.056643286675117734,0.0019879873339166128,0.0028725931344447675,"{1: 0.008081672181313084, 2: -0.004835104884583984, 3: 0.003510433269099672, 4: 0.001388837161774946, 5: 0.010954265315757852}",0.5203252032520326,492,0.10563170888930222
gap_extension,XLE,10,0.06237026065685978,0.008789965555429952,0.007688753281337437,"{1: 0.011809098636770375, 2: -0.002527231377351157, 3: 0.007037770698940171, 4: 0.0010315897629089908, 5: 0.019497851918107812}",0.5318275154004107,487,0.09540912959240952
gap_extension,XLE,20,0.03880879738016624,0.052782347069044826,0.012262031289711331,"{1: 0.018169373684027084, 2: 0.007277397867588028, 3: 0.0098549989477687, 4: 0.009074078734735478, 5: 0.030431404973738415}",0.5136268343815513,477,0.05888474254891437
exhaustion_composite,XLE,1,-0.00281867914067797,0.07250388621198063,0.0009270054243405168,"{1: 0.0015175470560326754, 2: 0.001605922882433529, 3: -0.0015240305155835986, 4: -0.0002596279158791415, 5: 0.002444552480373192}",0.46,500,0.005552143703010114
exhaustion_composite,XLE,5,0.04387269142822283,0.10161843125772367,0.008211644425653697,"{1: 5.2922672130292225e-05, 2: 0.008780967331344905, 3: -0.0009806895277642328, 4: 0.002511427335968004, 5: 0.00826456709778399}",0.46774193548387094,496,0.02403479895944538
exhaustion_composite,XLE,10,0.058783924654927065,0.11247022723481484,0.0073163548208170235,"{1: 0.007107982264847956, 2: 0.005492791495623542, 3: 0.0022589080044163328, 4: 0.006188371025339368, 5: 0.01442433708566498}",0.4786150712830957,491,0.019969744706558223
exhaustion_composite,XLE,20,0.08557635242193176,0.14955913638404836,0.023046562419541654,"{1: 0.0157358554340462, 2: 0.007208997403539589, 3: 0.004635486585743315, 4: 0.006802342630319942, 5: 0.03878241785358785}",0.4760914760914761,481,0.04463044277557782
volume_zscore_20d,IWM,1,0.018854682529004033,0.007469347853526215,0.0008216212322883349,"{1: 0.0006691831520424484, 2: 0.0007666479406896026, 3: 0.000986750088109497, 4: -2.4308712703852615e-05, 5: 0.0014908043843307832}",0.49166666666666664,480,0.01721534129758479
volume_zscore_20d,IWM,5,-0.0657743136976737,-0.03658715819554171,-0.0012100588639820525,"{1: 0.0058734632178756045, 2: 0.004524702250262718, 3: 0.006860937444797883, 4: -0.0013251074007091584, 5: 0.004663404353893552}",0.46218487394957986,476,-0.03088961814906633
volume_zscore_20d,IWM,10,-0.028945059387496818,0.006621400885799968,0.0046008359902943545,"{1: 0.007778178221234274, 2: 0.00881715211149268, 3: 0.012370679349180107, 4: 0.0009140686966397242, 5: 0.012379014211528629}",0.47558386411889597,471,0.017621617884532762
volume_zscore_20d,IWM,20,0.029874049368532062,0.052503062900189336,0.01454133157888598,"{1: 0.007356370609799516, 2: 0.018421666926162674, 3: 0.023450580485699434, 4: 0.007942022050157154, 5: 0.021897702188685496}",0.45336225596529284,461,0.1015752335309771
dollar_volume_zscore,IWM,1,0.011793236949813149,0.0056489020868009275,-0.00019236294495469453,"{1: 0.0014743898964553308, 2: 0.00010731610449603533, 3: 0.0007565057898450909, 4: 0.0002688381101713852, 5: 0.0012820269515006362}",0.4979166666666667,480,0.015085294924247783
dollar_volume_zscore,IWM,5,-0.07819192821120503,-0.04432146242189467,-0.0029512908984599606,"{1: 0.007171580541899729, 2: 0.005473902331361596, 3: 0.0048638659840879155, 4: -0.0011459030275528764, 5: 0.004220289643439769}",0.4684873949579832,476,-0.03633176468789731
dollar_volume_zscore,IWM,10,-0.0380294743902187,0.0001432757407218281,0.002504685479583938,"{1: 0.00888094883427502, 2: 0.008287461735704625, 3: 0.01143141784978007, 4: 0.002261898254190352, 5: 0.011385634313858958}",0.4861995753715499,471,0.017305171877391987
dollar_volume_zscore,IWM,20,0.01885633935997041,0.04553328934889826,0.014436069695048149,"{1: 0.006204093114775497, 2: 0.021774135155100675, 3: 0.022163711780102652, 4: 0.008298764156082503, 5: 0.020640162809823646}",0.45336225596529284,461,0.10038852567326371
return_3d_extension,IWM,1,0.0032260031351353476,-0.012838458966832665,0.0018998469073091566,"{1: 0.00029926278165074983, 2: 0.0011217259262752714, 3: 0.0014227660843425583, 4: -0.0014713566265661222, 5: 0.0021991096889599064}",0.4899193548387097,496,0.011217706499092261
return_3d_extension,IWM,5,-0.004556866520235661,-0.03321809359518731,0.0004838844930688752,"{1: 0.00542563224652118, 2: 0.001398462495018214, 3: 0.006532215009949046, 4: -0.00019792583915774118, 5: 0.005909516739590055}",0.5142276422764228,492,0.03727053146250921
return_3d_extension,IWM,10,-0.015885290368857656,-0.0261844669707147,-0.003239824775135699,"{1: 0.014409473510161006, 2: -0.0013705583200612176, 3: 0.010579087693966413, 4: 0.004853544375780461, 5: 0.011169648735025307}",0.5195071868583162,487,0.07534121156153858
return_3d_extension,IWM,20,-0.02847802103394448,-0.05916871863309467,-0.010958008054967494,"{1: 0.025469518761159535, 2: 0.0012698913698694137, 3: 0.020344752466943658, 4: 0.01812478350896093, 5: 0.01451151070619204}",0.5534591194968553,477,0.10448213246781421
distance_from_sma20,IWM,1,-0.041015151975486004,-0.04237996463653359,-0.0019444362108192077,"{1: 0.0016774289732671918, 2: -0.0005771529565646664, 3: 0.002434884796214825, 4: 0.0006209232771031437, 5: -0.0002670072375520159}",0.50625,480,-0.05214611634160657
distance_from_sma20,IWM,5,-0.10340167844694978,-0.10506874043151965,-0.009241414580621032,"{1: 0.007080566626053531, 2: 0.0044594507229511705, 3: 0.008372788889783331, 4: 0.002832735230235035, 5: -0.0021608479545675006}",0.5126050420168067,476,-0.008000473905876179
distance_from_sma20,IWM,10,-0.14493925730600585,-0.13750345360928953,-0.018223559538844,"{1: 0.01909146191232929, 2: 0.005514899493556018, 3: 0.009756018600537467, 4: 0.006908456128347187, 5: 0.0008679023734852884}",0.5180467091295117,471,0.030176609925645727
distance_from_sma20,IWM,20,-0.1694041505038393,-0.14043128642951475,-0.025352101712284268,"{1: 0.032226775701755986, 2: 0.015627135392054882, 3: 0.010984991997468661, 4: 0.01308443468962307, 5: 0.0068746739894717185}",0.5292841648590022,461,-0.04071785682589457
intraday_range_expansion,IWM,1,-0.03151174701279085,0.030217034661741214,-0.0007434945743657097,"{1: 0.0014953485143777642, 2: 0.0003197895502330868, 3: 0.0014478997334198458, 4: -0.0001258148855742732, 5: 0.0007518539400120546}",0.5416666666666666,480,0.0034718577007412034
intraday_range_expansion,IWM,5,-0.05539253238534739,-0.020921997213772765,-0.0006844447245932996,"{1: 0.005938554738472061, 2: 0.00431063822043134, 3: 0.00431543785865549, 4: 0.0007779738607819307, 5: 0.005254110013878761}",0.5630252100840336,476,-0.02280901338401918
intraday_range_expansion,IWM,10,-0.0038137315928620163,0.03674707489186629,0.0024650317664831247,"{1: 0.008579686185890424, 2: 0.007853658440454813, 3: 0.006897255012104363, 4: 0.007875248318777199, 5: 0.011044717952373549}",0.6199575371549894,471,0.03827014783612101
