model,sharpe,turnover_annual,max_drawdown_pct,return_pct,trades
full_system,2.062808523223072,32.12749003984064,6.70778188449378,34.215312557072465,521
momentum_only,1.9494230627254874,34.63745019920319,10.751580541180333,37.83852957474403,465
cross_sectional_only,2.062808523223072,32.12749003984064,6.70778188449378,34.215312557072465,521
