signal,target,horizon,ic_spearman,pearson,quintile_spread,quantile_means,hit_ratio,n_obs,ic_neutral
median_component_return,XLK,20,-0.014177461762213817,-0.007593456031613381,0.0008263840330925074,"{1: 0.019854144506905706, 2: 0.025032840641079194, 3: 0.01709837260589482, 4: 0.021258359679154234, 5: 0.020680528539998213}",0.48851774530271397,479,-0.08718161109960654
return_dispersion,XLK,1,0.011537705359083054,0.04374112927973723,0.00046888051695760137,"{1: 0.002293939822294604, 2: 7.128098349502408e-05, 3: 0.00010879599835666221, 4: 0.00032533063409185333, 5: 0.0027628203392522054}",0.6004016064257028,498,-0.004077925075479213
return_dispersion,XLK,5,0.019714451592320707,0.05368123237465372,0.009346837538232265,"{1: 0.005290321286273931, 2: 0.004354459016650513, 3: 0.005806793964458879, 4: -0.0012877120720576132, 5: 0.014637158824506195}",0.5809716599190283,494,0.0426176420379991
return_dispersion,XLK,10,-0.0010620742312815706,0.05460537933999392,0.006475989372371132,"{1: 0.014971881240072225, 2: 0.006927400655322518, 3: 0.010461577947721214, 4: 0.004249367358312105, 5: 0.021447870612443357}",0.5950920245398773,489,0.007719478450099343
return_dispersion,XLK,20,-0.09422677125461867,-0.04720431333217106,-0.0114624349424731,"{1: 0.030851712736456025, 2: 0.024783542822984648, 3: 0.010949665504433418, 4: 0.01788599808286826, 5: 0.019389277793982924}",0.6242171189979123,479,-0.05784552793989826
equal_weight_vs_cap_weight,XLK,1,0.019127100532062163,0.06759232410228765,0.0050273494697956125,"{1: -0.0008377918897780235, 2: 0.0023145002925645834, 3: 0.0001449277470803001, 4: -0.00023216875317608497, 5: 0.0041895575800175895}",0.4899598393574297,498,0.06810043047660173
equal_weight_vs_cap_weight,XLK,5,0.011842845599651406,0.0031043664511190977,0.0018223016126085638,"{1: 0.004631918420911554, 2: 0.007625729877265153, 3: 0.003930855771434038, 4: 0.006139348046064427, 5: 0.006454220033520118}",0.5060728744939271,494,0.07239880453420913
equal_weight_vs_cap_weight,XLK,10,-0.0229832494196512,-0.0311047930306611,0.0024805936246981575,"{1: 0.008237289108025379, 2: 0.015581700614216492, 3: 0.017637636684404146, 4: 0.005956813763651692, 5: 0.010717882732723536}",0.4785276073619632,489,0.047959347947397285
equal_weight_vs_cap_weight,XLK,20,-0.038203064263939,-0.04929395408868688,-0.0005838456661080051,"{1: 0.01721408619293613, 2: 0.03139593116594351, 3: 0.02890246551473546, 4: 0.0099044818737227, 5: 0.016630240526828124}",0.4697286012526096,479,0.013149016077750214
advance_decline_ratio,XLK,1,0.0034909743920607337,-0.018170015116426946,0.001806265040971749,"{1: -0.0011512024274735863, 2: 0.002016473938147415, 3: 0.0024924783480320014, 4: 6.536001619563282e-05, 5: 0.0006550626134981626}",0.561822125813449,461,0.0034555216850931623
advance_decline_ratio,XLK,5,-0.00370516227987253,0.007526631966996211,0.0008942617338539042,"{1: 0.0044786438525206635, 2: 0.004323504132180681, 3: 0.00919852849949883, 4: 0.004702545552265303, 5: 0.005372905586374568}",0.5361050328227571,457,-0.09150453785947502
advance_decline_ratio,XLK,10,0.01727599016500347,0.038120430527326325,0.0017049401940985968,"{1: 0.014087052537820253, 2: 0.007061391132180271, 3: 0.01327747712999073, 4: 0.008023176561622766, 5: 0.01579199273191885}",0.5553097345132744,452,-0.026930615418212987
advance_decline_ratio,XLK,20,-0.008284415370079196,0.05263066687961552,-0.0004250532714648453,"{1: 0.023761525356718244, 2: 0.020483477702288255, 3: 0.014219366601034057, 4: 0.019935354819199315, 5: 0.0233364720852534}",0.5701357466063348,442,-0.05021266172393322
breadth_thrust,XLK,1,-0.029990522138046212,-0.003907498934323186,-0.0012229736145285114,"{1: 0.0026171877087592488, 2: -0.00040122849845303113, 3: 0.0013661523877115203, 4: 0.00030824738060083166, 5: 0.0013942140942307373}",0.391578947368421,475,-0.05359263968120912
breadth_thrust,XLK,5,-0.04696187580710678,-0.03443664811648051,0.0020500095886265618,"{1: 0.0018492055640653407, 2: 0.010834119764484717, 3: 0.008703719007880618, 4: 0.001800536432528283, 5: 0.0038992151526919027}",0.40552016985138006,471,-0.12376783156407586
breadth_thrust,XLK,10,-0.05124525277400372,-0.030895374029250064,-0.0005284727777517869,"{1: 0.005738178900409466, 2: 0.02005963174837184, 3: 0.012414712233484972, 4: 0.008640997725694285, 5: 0.005209706122657679}",0.38626609442060084,466,-0.1303732614906721
breadth_thrust,XLK,20,-0.0348958948775161,0.0016447920874819038,0.0006413387462196815,"{1: 0.024384717773720845, 2: 0.017158478803728654, 3: 0.019755261923692983, 4: 0.011755588497946891, 5: 0.025026056519940526}",0.40131578947368424,456,-0.1384240279667023
breadth_divergence,XLK,1,-0.0034074396186316008,-0.004492007053480146,-0.0012363897726079042,"{1: 0.002252733436228194, 2: -0.0012501844518515554, 3: 0.0013868192363213339, 4: 0.0016584336189859362, 5: 0.0010163436636202899}",0.43829787234042555,470,-0.023470403969073104
breadth_divergence,XLK,5,-0.04530337417129739,-0.03683412921713531,-0.004755119331211727,"{1: 0.004491929287402234, 2: 0.0032245047012655673, 3: 0.012957451969418464, 4: 0.005252501294800106, 5: -0.0002631900438094922}",0.41416309012875535,466,-0.09338033269951371
breadth_divergence,XLK,10,-0.06712773797476639,-0.07112404780832882,-0.013398042744757086,"{1: 0.015398367577106805, 2: 0.005611186411679752, 3: 0.016741774606688343, 4: 0.011728752905692679, 5: 0.002000324832349718}",0.39913232104121477,461,-0.14413821472645
breadth_divergence,XLK,20,-0.0018502841976749365,0.03908400209325762,-0.000456365487367813,"{1: 0.021979317740270617, 2: 0.009182832978664306, 3: 0.020791712315381235, 4: 0.028749700365933457, 5: 0.021522952252902804}",0.43680709534368073,451,-0.11469945502616953
pct_above_sma20,XLF,1,-0.05330409098680931,-0.06379436299869777,-0.002708145180838721,"{1: 0.002234458630424941, 2: -0.0003204304520715041, 3: 0.0013373792806805965, 4: 8.594382156166859e-05, 5: -0.0004736865504137803}",0.5104166666666666,480,-0.015737839792294803
pct_above_sma20,XLF,5,-0.023440461329494906,-0.0299632148144452,-0.003502188471790709,"{1: 0.00595551941325981, 2: 0.0007159442790001738, 3: 0.004079299675531563, 4: 0.000949771525322635, 5: 0.002453330941469101}",0.523109243697479,476,0.056152495776887155
pct_above_sma20,XLF,10,-0.07078527157203196,-0.06357439386484309,-0.007754971183530883,"{1: 0.009788305005548791, 2: 0.00463097826187116, 3: 0.010257959177315961, 4: 0.002012159909591517, 5: 0.002033333822017909}",0.5286624203821656,471,0.06809219035130024
pct_above_sma20,XLF,20,-0.15155768181180268,-0.14215129825829226,-0.023289469627868847,"{1: 0.018545459145032344, 2: 0.016708917548257277, 3: 0.016925691018427013, 4: 0.00874409879900242, 5: -0.004744010482836505}",0.5531453362255966,461,0.042614279093289825
pct_above_sma50,XLF,1,-0.08814350065608212,-0.04712720959846364,-0.0001381751493883372,"{1: 0.0004927350157560678, 2: 0.002499854142831869, 3: -0.000892369790955864, 4: 5.736248188549848e-05, 5: 0.0003545598663677306}",0.5044444444444445,450,-0.06385746380109562
pct_above_sma50,XLF,5,-0.09941765897497597,-0.06127336214690507,-0.0022945773629379053,"{1: 0.003909141587502429, 2: 0.006264905149175941, 3: -7.697685302305806e-05, 4: 0.002614366548377753, 5: 0.0016145642245645236}",0.5246636771300448,446,-0.0004955480229496555
pct_above_sma50,XLF,10,-0.14442329618657787,-0.10537674446458942,-0.011498630512191674,"{1: 0.011140497027083628, 2: 0.008880008165096097, 3: 0.002503201257264431, 4: 0.005921158776810725, 5: -0.000358133485108045}",0.5306122448979592,441,0.000669650422457509
pct_above_sma50,XLF,20,-0.18318976637461865,-0.16135288416285323,-0.02899856098562475,"{1: 0.02087662292772719, 2: 0.013550280563792367, 3: 0.0130169976028847, 4: 0.013067652279875375, 5: -0.00812193805789756}",0.54292343387471,431,0.10418165382135713
pct_new_20d_high,XLF,1,-0.05015763412821462,-0.015449869985414295,-0.0016947660849478176,"{1: 0.0018691008231436074, 2: 1.3913150457967502e-05, 3: 0.0013331130514587612, 4: -0.0005267970330742044, 5: 0.00017433473819578973}",0.2791666666666667,480,0.03451377317698263
pct_new_20d_high,XLF,5,-0.042240872539984556,-0.026446789660093825,-0.00638886752471192,"{1: 0.007413615119260491, 2: 0.00043009838921807044, 3: 0.0030809183876675038, 4: 0.0021891379680360075, 5: 0.0010247475945485713}",0.2857142857142857,476,0.0432072217140615
pct_new_20d_high,XLF,10,-0.06933410296187399,-0.0458901332236103,-0.01521348397324603,"{1: 0.017618677228535332, 2: -0.0008685084687997374, 3: 0.004978889155667385, 4: 0.004505183173493623, 5: 0.002405193255289302}",0.29723991507430997,471,0.07359496667785909
pct_new_20d_high,XLF,20,-0.12577904469484155,-0.1131395631571837,-0.03126446420540291,"{1: 0.03418827698288118, 2: -0.0021616081926154425, 3: 0.014840007813839415, 4: 0.006219636017626852, 5: 0.0029238127774782728}",0.3080260303687636,461,0.05143330473626601
pct_positive_5d_return,XLF,1,-0.0127781563246434,-0.009976100049424579,-0.0011494555704756571,"{1: 0.002261779103729001, 2: -0.0014390918495760757, 3: 0.001726927333024741, 4: -0.0007538015734393696, 5: 0.0011123235332533437}",0.4777327935222672,494,0.01548109249758792
pct_positive_5d_return,XLF,5,0.01372893085769081,-0.0021574428005327532,-0.0012683163831500779,"{1: 0.007299384680074787, 2: -0.0033758409685691712, 3: 0.0025839097281195873, 4: 0.0015566849108817735, 5: 0.006031068296924709}",0.48775510204081635,490,0.051403245490887504
pct_positive_5d_return,XLF,10,-0.006552435830522218,-0.029255987616974965,-0.003245542925912041,"{1: 0.010200341013832133, 2: 0.0011695155149155606, 3: 0.009306704855674218, 4: 0.0007534699678554547, 5: 0.006954798087920092}",0.5030927835051546,485,0.05459655124540705
pct_positive_5d_return,XLF,20,-0.054451952045204505,-0.06591999717702919,-0.009539815830393455,"{1: 0.02132108948855314, 2: 0.00822969867353573, 3: 0.012131258969124196, 4: 0.004953884807493074, 5: 0.011781273658159685}",0.5368421052631579,475,0.058750632164234505
median_component_return,XLF,1,0.006610250053390545,0.009882690039780513,-0.0008246888785503671,"{1: 0.0014413735212388413, 2: -0.0011321653347936432, 3: 0.0006929341142501221, 4: 0.0009727711511938473, 5: 0.0006166846426884742}",0.5240963855421686,498,0.041457056409020664
median_component_return,XLF,5,0.0005200521694596639,-0.029489154353866835,-0.0010450399773617607,"{1: 0.0029208404005080205, 2: 0.0026295986393065672, 3: 0.0022941199586161256, 4: 0.004061248969150738, 5: 0.0018758004231462597}",0.5020242914979757,494,0.058584193455512724
median_component_return,XLF,10,0.0003894135446897712,-0.04106520674060775,-0.003814734463017045,"{1: 0.007995922599895035, 2: 0.0038931993715342027, 3: 0.004097826555777724, 4: 0.007694815467945905, 5: 0.0041811881368779905}",0.5010224948875256,489,0.056756364451392045
median_component_return,XLF,20,-0.0026078563255037953,-0.050333128558310423,-0.0064523603229097075,"{1: 0.013570855217003597, 2: 0.00791428840489843, 3: 0.01321935484858378, 4: 0.016037805156227016, 5: 0.00711849489409389}",0.524008350730689,479,0.09144454634204063
return_dispersion,XLF,1,0.006127113534021639,0.007345320845535358,0.0007781030113099851,"{1: 0.0009507721373825683, 2: 0.001083186975560552, 3: -7.836480399936452e-05, 4: -0.0010913591428960243, 5: 0.0017288751486925534}",0.536144578313253,498,0.019837668451634215
return_dispersion,XLF,5,-0.011370025654214829,0.010121710222237066,-0.0009118017095805682,"{1: 0.0033024429222375637, 2: 0.0010471677544266718, 3: 0.004302257346680999, 4: 0.0027593833707665405, 5: 0.0023906412126569955}",0.5566801619433198,494,0.003699395897401926
return_dispersion,XLF,10,-0.013380298655917784,0.0012633980711041386,0.0013767998459165427,"{1: 0.003484220219310587, 2: 0.007174623242477718, 3: 0.007802518787822325, 4: 0.004578372799152737, 5: 0.00486102006522713}",0.5685071574642127,489,-0.0100051196962329
return_dispersion,XLF,20,-0.01458047623623134,0.01269988811552176,0.0008056270214204814,"{1: 0.0076964900417953765, 2: 0.012938335582639543, 3: 0.018252913479522237, 4: 0.010523375256039311, 5: 0.008502117063215858}",0.6033402922755741,479,-0.03562419790861054
equal_weight_vs_cap_weight,XLF,1,0.0173072666647369,0.06264638188179458,0.001900534247226384,"{1: -0.0003052619090118314, 2: 0.0007425728518493675, 3: 0.0015530482070299878, 4: -0.0009949633567171146, 5: 0.0015952723382145527}",0.5120481927710844,498,0.041019816634782054
equal_weight_vs_cap_weight,XLF,5,0.13590353278620598,0.10585367045164665,0.009954411020187758,"{1: -0.0020364272670171583, 2: 0.0008620578303602393, 3: 0.0017450511084709337, 4: 0.00528739681574163, 5: 0.007917983753170599}",0.5607287449392713,494,0.11335395418400288
equal_weight_vs_cap_weight,XLF,10,0.10629368282613151,0.0730646452564558,0.007577706935927258,"{1: 0.0015178946224488241, 2: 0.00475118387019577, 3: 0.002079072947730568, 4: 0.010398599606666892, 5: 0.009095601558376082}",0.5378323108384458,489,0.08844613515609583
equal_weight_vs_cap_weight,XLF,20,0.057848791502520064,0.04481656747708273,0.0025242901106003295,"{1: 0.008743688843746543, 2: 0.009751987075249876, 3: 0.012195186011296696, 4: 0.015891289210778325, 5: 0.011267978954346872}",0.5177453027139874,479,0.0852306712703719
advance_decline_ratio,XLF,1,-0.027828501890868097,-0.01599699880512253,-0.0022012524151675187,"{1: 0.0020382111194752026, 2: 0.00026436893309358283, 3: -0.0020122978167421276, 4: 0.002149624964994713, 5: -0.0001630412956923161}",0.46208530805687204,422,0.0994882260448133
advance_decline_ratio,XLF,5,-0.07914637466745149,-0.051613043678985566,-0.005160614553757389,"{1: 0.006776228833324372, 2: 0.0021612790185827017, 3: -0.0010477840034635514, 4: 0.0031604830129837802, 5: 0.0016156142795669827}",0.45823389021479716,419,0.04347731553035591
advance_decline_ratio,XLF,10,-0.07472860303457421,-0.06685053226245108,-0.0085835893330344,"{1: 0.01209319976178612, 2: 0.002646370598131041, 3: 0.0032186424437025385, 4: 0.0029704680417974357, 5: 0.0035096104287517193}",0.46859903381642515,414,0.02800218199111565
advance_decline_ratio,XLF,20,-0.03314398849694505,-0.04679776537001653,-0.006268844369839469,"{1: 0.018394830207706284, 2: 0.007492261259674904, 3: 0.010765352561797215, 4: 0.0068862240901191715, 5: 0.012125985837866815}",0.5037037037037037,405,0.03250395138710302
breadth_thrust,XLF,1,-0.0139829974307858,-0.03933437211619444,-0.0009306974179894393,"{1: 0.0012512883310584779, 2: 0.0006875707623814701, 3: 0.00034443622710430844, 4: 0.00031100452483625115, 5: 0.0003205909130690386}",0.3894736842105263,475,0.00506334193561974
breadth_thrust,XLF,5,0.04644536988906518,0.02098005947037182,0.0019826350329543462,"{1: 0.0031792332988225575, 2: 0.0016228303605994635, 3: 0.005119460460901704, 4: -0.0006237008536695571, 5: 0.005161868331776904}",0.40764331210191085,471,0.038390597099856746
breadth_thrust,XLF,10,0.057066595649178264,0.039654703516436234,0.0027106334734522458,"{1: 0.007663907402161018, 2: 0.0035847550635866544, 3: 0.00743535554232202, 4: -0.0004496951056492805, 5: 0.010374540875613264}",0.4055793991416309,466,0.0496906722227278
breadth_thrust,XLF,20,0.018937668302782422,0.00462150014231902,-0.004761245654897408,"{1: 0.01685917469974517, 2: 0.007771437649607124, 3: 0.004085656069437933, 4: 0.013736341471612946, 5: 0.012097929044847761}",0.4100877192982456,456,0.0515370031063657
breadth_divergence,XLF,1,-0.006811667485820277,-0.036061658801891064,-0.0009268648781016435,"{1: 0.0009885750745500692, 2: 0.0009405195186902777, 3: -0.00037057794976527904, 4: 0.0011882366198721391, 5: 6.171019644842578e-05}",0.425531914893617,470,0.0061760983761563895
breadth_divergence,XLF,5,0.06668931324511906,0.03970569070049708,0.0045076251936330925,"{1: 0.002716049467669346, 2: 0.006712942892431388, 3: -0.003142944271200735, 4: 0.0005353264909249754, 5: 0.007223674661302438}",0.44635193133047213,466,0.08555023107984133
breadth_divergence,XLF,10,0.06895053526401086,0.04609475719705261,0.004957398851933366,"{1: 0.007369968203346523, 2: 0.006335214387740324, 3: -0.0042256343024021205, 4: 0.004756792936440194, 5: 0.012327367055279889}",0.46203904555314534,461,0.08041069855951823
breadth_divergence,XLF,20,0.0005685846427736722,-0.020938296963079826,-0.005575321832015711,"{1: 0.01918651073601971, 2: 0.006785777467506798, 3: 0.005241564464622185, 4: 0.007308881845704808, 5: 0.013611188904004}",0.44567627494456763,451,0.03354137064815315
pct_above_sma20,XLE,1,-0.09736961182688154,-0.09903630189696941,-0.0022664273990295283,"{1: 0.0023216181504591344, 2: 0.0032964765446010466, 3: 0.0005734651764606654, 4: -0.0016695423854945306, 5: 5.519075142960614e-05}",0.5333333333333333,480,0.027124248418659288
pct_above_sma20,XLE,5,-0.23279756907299035,-0.23110333662770463,-0.01303527591265897,"{1: 0.012972142648885451, 2: 0.014181255831398322, 3: 0.004562123877279093, 4: -0.011278285850562337, 5: -6.313326377351824e-05}",0.5294117647058824,476,-0.03594346761515786
pct_above_sma20,XLE,10,-0.2551286432496979,-0.2702596020532291,-0.02284634598644804,"{1: 0.02394349981386014, 2: 0.021376590034864713, 3: 0.0047570643466743, 4: -0.013370684189389439, 5: 0.0010971538274121017}",0.5265392781316348,471,-0.0963650520084873
pct_above_sma20,XLE,20,-0.242165337099643,-0.2383158930714573,-0.018994698003637334,"{1: 0.03975204621355952, 2: 0.023044382813145407, 3: 0.007891740563641182, 4: -0.016617384184157247, 5: 0.02075734820992219}",0.527114967462039,461,-0.176021570359351
pct_above_sma50,XLE,1,-0.11919478390616761,-0.12430751955377155,-0.002721927394890949,"{1: 0.004006550478539095, 2: 0.001617739815892088, 3: 0.001142005406671446, 4: -0.0035385562916205784, 5: 0.001284623083648146}",0.5466666666666666,450,-0.07535717996998521
pct_above_sma50,XLE,5,-0.24068428312742968,-0.23106673946167916,-0.014754191409336218,"{1: 0.018440510762896746, 2: 0.00929629227650514, 3: -0.0030730801459242854, 4: -0.005619965299642644, 5: 0.0036863193535605293}",0.5717488789237668,446,-0.13826736697911673
pct_above_sma50,XLE,10,-0.3213393846413923,-0.31648991467421567,-0.022219630731881816,"{1: 0.031033907963583976, 2: 0.021549226436064214, 3: -0.005543549817431418, 4: -0.013471568494614922, 5: 0.00881427723170216}",0.5668934240362812,441,-0.25517957855767853
pct_above_sma50,XLE,20,-0.24209975385080898,-0.22622931436781082,-0.011426449384637313,"{1: 0.034527008319803015, 2: 0.03698095004326894, 3: -0.005985068150890782, 4: -0.005465073904877395, 5: 0.023100558935165702}",0.5893271461716937,431,-0.24271637245463232
pct_new_20d_high,XLE,1,-0.05431053783622396,-0.046527326101009965,-0.0012809907040202406,"{1: 0.0008837781615541491, 2: 0.0018018865050143107, 3: 0.001188844204581101, 4: 0.0010999119087724528, 5: -0.0003972125424660915}",0.28958333333333336,480,0.004920513211563119
pct_new_20d_high,XLE,5,-0.09983833957449795,-0.10342331232662226,-0.003318661956108537,"{1: 0.004094153074128962, 2: 0.007742438248164519, 3: 0.005377131352270406, 4: 0.0024783419724822417, 5: 0.0007754911180204251}",0.2773109243697479,476,0.06591317330941723
pct_new_20d_high,XLE,10,-0.19627745318187567,-0.18764654691559265,-0.014583422118615439,"{1: 0.011060083854323593, 2: 0.01796944264745267, 3: 0.007937441655686323, 4: 0.004497051556841892, 5: -0.003523338264291847}",0.26963906581740976,471,-0.03348592667947332
pct_new_20d_high,XLE,20,-0.21449384475031313,-0.16234498295693933,-0.023527427430563807,"{1: 0.025167030490467635, 2: 0.014755784160385954, 3: 0.019670873513798693, 4: 0.013753375171153768, 5: 0.0016396030599038285}",0.26898047722342733,461,-0.08433514635922706
pct_positive_5d_return,XLE,1,0.01844213489737662,0.0199844559581533,0.001671547126473055,"{1: -1.2666059998146303e-05, 2: 0.002044125493904655, 3: -0.0009293545088182949, 4: 0.0014473368609696368, 5: 0.0016588810664749085}",0.5040485829959515,494,0.039134286503868444
pct_positive_5d_return,XLE,5,-0.07700362127097171,-0.04919252498404339,-0.0038611011887117034,"{1: 0.006233966979434054, 2: 0.0071199590970658505, 3: -0.0011288634734018216, 4: 0.005032051246655401, 5: 0.002372865790722351}",0.5183673469387755,490,0.015270470313363892
pct_positive_5d_return,XLE,10,-0.11227517842013543,-0.09509099703229068,-0.00911005713190334,"{1: 0.01314783898601449, 2: 0.014307129131880593, 3: 0.003982693555153861, 4: 0.001978626550252196, 5: 0.00403778185411115}",0.5175257731958763,485,-0.02112056520443723
pct_positive_5d_return,XLE,20,-0.20887316197690445,-0.18288916907337943,-0.026376721158520768,"{1: 0.0339129319088441, 2: 0.017243505390377615, 3: 0.01137449020287797, 4: 0.005266415331612976, 5: 0.007536210750323329}",0.5347368421052632,475,-0.14307929839983208
median_component_return,XLE,1,-0.022599077828788304,0.032805835493042314,0.00040079912646123,"{1: 0.0016265762645858927, 2: 0.0024527356220904045, 3: -0.0006365040633897368, 4: -0.0014351507787310751, 5: 0.0020273753910471227}",0.4718875502008032,498,-0.022451051428992803
median_component_return,XLE,5,-0.002218919118673576,0.0242263386752168,0.0005270651212540113,"{1: 0.0064965643773355975, 2: 0.0046010583061500115, 3: 0.0020891894545930156, 4: -0.0009979531531097076, 5: 0.007023629498589609}",0.4817813765182186,494,0.045308841402047995
median_component_return,XLE,10,-0.07926558936961088,-0.037816906854544974,-0.004767230360921703,"{1: 0.014432461449105162, 2: 0.01110777238315769, 3: 0.0034652304301733125, 4: -0.0021743201113387993, 5: 0.009665231088183459}",0.45194274028629855,489,-0.024815990860860223
median_component_return,XLE,20,-0.13750305727587986,-0.08854814433758232,-0.019179958044157647,"{1: 0.029121819244878916, 2: 0.020495511536255003, 3: 0.009091335556035893, 4: 0.005803115891595669, 5: 0.009941861200721267}",0.453027139874739,479,-0.07698950360844274
return_dispersion,XLE,1,0.013913601017321708,0.051911681527610005,0.002640380717418943,"{1: -0.001217609587398153, 2: 0.0017624013978713867, 3: -1.3124351589660633e-05, 4: 0.002109133345700369, 5: 0.0014227711300207901}",0.5662650602409639,498,-0.007064954571621181
return_dispersion,XLE,5,0.07827992085491818,0.09643081671452464,0.006968356957447964,"{1: -8.059230982672487e-05, 2: 0.0013880953074801637, 3: 0.004346640248644357, 4: 0.006693383122912737, 5: 0.006887764647621239}",0.5809716599190283,494,0.061624579918111114
return_dispersion,XLE,10,0.08146516778289312,0.11451020838754049,0.011123438702647542,"{1: 0.005638287604545303, 2: 0.0011928503812967226, 3: 0.005289983697106291, 4: 0.0076321471804348924, 5: 0.016761726307192845}",0.5848670756646217,489,0.07654865785345444
return_dispersion,XLE,20,0.006867296756667046,0.03953538214366726,0.0018073811687209194,"{1: 0.017812393489127054, 2: 0.004336785721343272, 3: 0.013909778607600377, 4: 0.018825103068688537, 5: 0.019619774657847974}",0.6012526096033403,479,-0.024333991206753978
equal_weight_vs_cap_weight,XLE,1,0.006184972420900342,0.013503727505457854,8.700723645389764e-05,"{1: 0.0007062549841181109, 2: 0.002230407725127362, 3: 0.0006138867283649996, 4: -0.00029964746844665966, 5: 0.0007932622205720086}",0.5020080321285141,498,0.030256837834393664
equal_weight_vs_cap_weight,XLE,5,0.015825880820009144,0.01777228668164228,0.004918807488028051,"{1: 0.002836657107941938, 2: 0.007346825742694304, 3: 0.005088940167590398, 4: -0.003785098618385605, 5: 0.007755464595969989}",0.49190283400809715,494,0.0013526700519512947
equal_weight_vs_cap_weight,XLE,10,0.013754523231398566,-0.002364669254954406,0.006850828502285203,"{1: 0.005376540979493867, 2: 0.011358765562206202, 3: 0.008142628312831475, 4: -0.000561200547206748, 5: 0.01222736948177907}",0.5153374233128835,489,0.005956309249263783
equal_weight_vs_cap_weight,XLE,20,0.032180558345926404,0.04587642752102821,0.018193514181177116,"{1: 0.008389423554464296, 2: 0.019389033187718365, 3: 0.016024687414471907, 4: 0.00413978395238281, 5: 0.026582937735641413}",0.4780793319415449,479,0.013049560267262837
advance_decline_ratio,XLE,1,-0.035526444671841476,0.003046480891653203,0.001446070688031016,"{1: -0.0005144239332239085, 2: 0.0034365922382051345, 3: -0.0006681725174506515, 4: 0.00014737502679020546, 5: 0.0009316467548071076}",0.4863013698630137,438,-0.05226597928062217
advance_decline_ratio,XLE,5,0.0007308656931583927,-0.02692545255834521,0.003672097478350566,"{1: -0.002105362161926178, 2: 0.009331099665437296, 3: 0.006114661414180846, 4: 0.005087492232350129, 5: 0.0015667353164243879}",0.5276497695852534,434,0.010911361632220335
advance_decline_ratio,XLE,10,-0.06054369030660451,-0.07108094590588995,-0.000907378822965068,"{1: 0.004333800447864134, 2: 0.019918376511927554, 3: 0.007435389673271692, 4: 0.006608454508128504, 5: 0.0034264216248990663}",0.5325581395348837,430,-0.026356161870335768
advance_decline_ratio,XLE,20,-0.14328882474943344,-0.09432253630340164,-0.01083771758868553,"{1: 0.022912861949867323, 2: 0.023255457811635346, 3: 0.01095943656896026, 4: 0.009436419089755739, 5: 0.012075144361181794}",0.518957345971564,422,-0.09285461947379045
breadth_thrust,XLE,1,-0.003967460171582303,-0.011306128388781912,-0.0016180469288283547,"{1: 0.0013308689994478015, 2: 0.0007853502561765238, 3: -0.0004478555069808882, 4: 0.0029251855459408735, 5: -0.0002871779293805531}",0.3894736842105263,475,0.022591299825890712
breadth_thrust,XLE,5,-0.09211799760679154,-0.07346496356129825,-0.009225625197881438,"{1: 0.006557374098725611, 2: 0.005763334024438747, 3: 0.002033715958639893, 4: 0.00830165577829653, 5: -0.0026682510991558263}",0.3609341825902335,471,-0.0013611181968617753
breadth_thrust,XLE,10,-0.09667745461559916,-0.0698789978312433,-0.008235362301919725,"{1: 0.010845584107245936, 2: 0.01158013258277256, 3: 0.012800102931147762, 4: 0.0004942212542294794, 5: 0.002610221805326211}",0.34763948497854075,466,-0.034942004319622286
breadth_thrust,XLE,20,-0.15171277204881597,-0.11806734917422505,-0.013297756376177246,"{1: 0.017898891534238907, 2: 0.02440308336800725, 3: 0.029899877474961464, 4: -0.002027752899376897, 5: 0.00460113515806166}",0.35526315789473684,456,-0.10737484951392003
breadth_divergence,XLE,1,-0.03191502106928528,-0.0324972249880192,-0.000410349574065547,"{1: 0.00013931550303769344, 2: 0.002425791973229787, 3: 0.0004629866010956789, 4: 0.0014850915905250128, 5: -0.0002710340710278536}",0.4297872340425532,470,0.03354044988409189
breadth_divergence,XLE,5,-0.11567094128812548,-0.0866950379873901,-0.004454010031591729,"{1: 0.006541940651510102, 2: 0.009200165902140513, 3: 0.006115042360296795, 4: -0.003085566878860094, 5: 0.002087930619918373}",0.3562231759656652,466,0.00042682223709363204
breadth_divergence,XLE,10,-0.1827539797070995,-0.17452115611009875,-0.017069624339149637,"{1: 0.018889188423886476, 2: 0.016597599739827103, 3: 0.008303198852531836, 4: -0.007349204721969582, 5: 0.001819564084736839}",0.32537960954446854,461,-0.08509109937681367
breadth_divergence,XLE,20,-0.18140920574484998,-0.17731398911034607,-0.03366561736289498,"{1: 0.034644053843948405, 2: 0.009156952495662212, 3: 0.016343684361423534, 4: 0.013484668053094102, 5: 0.0009784364810534252}",0.4124168514412417,451,-0.11227000485620245
pct_above_sma20,IWM,1,-0.03570234938469756,-0.013950537044316048,0.000935343799581353,"{1: 0.0007684813827856114, 2: 0.002643524524153125, 3: -0.000530050403726118, 4: -0.0006967051883809058, 5: 0.0017038251823669644}",0.5229166666666667,480,-0.03242410817880725
pct_above_sma20,IWM,5,-0.09458250982635541,-0.06196612943565182,-0.0012535068574457179,"{1: 0.004881481958197893, 2: 0.011032405614692358, 3: -0.0013800306747813978, 4: 0.0024460099769148306, 5: 0.0036279751007521747}",0.5336134453781513,476,-0.02355261246983946
