Date,Open,High,Low,Close,Volume,Dividends,Stock Splits
2025-01-09,183.9800101992424,188.5135040283203,183.83056054033534,188.5135040283203,178721,0.0,0.0
2025-01-10,188.7127675147227,191.85134705297367,186.32148185041828,191.45278930664062,249047,0.0,0.0
2025-01-13,189.3105926513672,190.30696419163752,186.52074929792556,189.3105926513672,206273,0.0,0.0
2025-01-14,189.41024479240878,192.15026665698196,188.31422996520996,191.3033447265625,273171,0.0,0.0
2025-01-15,191.30333523162966,193.84408569335938,188.91204962260355,193.84408569335938,208413,0.0,0.0
2025-01-16,194.84046193972662,208.2416564044989,193.64481910631852,206.3485565185547,776182,0.0,0.0
2025-01-17,206.14926776787357,219.4010124334733,203.65833889100983,217.70718383789062,813954,0.0,0.0
2025-01-20,217.7071833760737,220.69629802196943,215.3158977407264,215.91371154785156,356520,0.0,0.0
2025-01-21,215.9137196510998,221.99159240722656,213.223519409515,221.99159240722656,381692,0.0,0.0
2025-01-22,221.99158102494673,223.08758059132506,208.44092206841609,211.031494140625,547562,0.0,0.0
2025-01-23,209.23802254986492,213.3231519286363,207.6438220109729,211.92822265625,250602,0.0,0.0
2025-01-24,207.2452848427549,212.82497166989077,204.55508466673078,206.3485565185547,264534,0.0,0.0
2025-01-27,204.25616455078125,205.85036508718096,201.0677786814049,204.25616455078125,347210,0.0,0.0
2025-01-28,204.7543566473599,206.54782850539377,200.56959911422996,202.263427734375,150350,0.0,0.0
2025-01-29,202.3630662691964,207.444552011534,202.3630662691964,203.7579803466797,140814,0.0,0.0
2025-01-30,203.75799018172856,210.23440551757812,203.5587189043872,210.23440551757812,185762,0.0,0.0
2025-01-31,211.0315024714618,211.52968825859773,207.6438299968833,210.33404541015625,204205,0.0,0.0
2025-02-03,204.25617387185264,209.83586080045322,204.25617387185264,208.04238891601562,301443,0.0,0.0
2025-02-04,208.6401990655167,214.41915716757646,208.04238525018715,214.02061462402344,276321,0.0,0.0
2025-02-05,214.41915709520666,220.99521548557644,213.5224287708033,220.7959442138672,557301,0.0,0.0
2025-02-06,221.1944826727044,223.28686899557223,214.41915313573872,218.2053680419922,358572,0.0,0.0
2025-02-07,218.7035583692342,219.10210091359463,215.01698662191816,215.8140869140625,212529,0.0,0.0
2025-02-10,216.2126249548507,218.8031970495039,215.31589664700633,218.2053680419922,174201,0.0,0.0
2025-02-11,218.40464395781356,223.48614501953125,217.3086443586161,223.48614501953125,250017,0.0,0.0
2025-02-12,223.4861445068926,235.04404550970705,222.98795872564827,228.46800231933594,608530,0.0,0.0
2025-02-13,229.86292098587643,231.0585638438994,222.68904863431482,226.0767059326172,260359,0.0,0.0
2025-02-14,226.87380965499082,229.0658241282739,222.98796650705376,225.97708129882812,238419,0.0,0.0
2025-02-17,225.97708025281116,230.56038045692864,224.18360834536344,229.16546630859375,123813,0.0,0.0
2025-02-18,229.1654541815212,230.36109698874017,226.9734398343826,228.16908264160156,179744,0.0,0.0
2025-02-19,228.4680054874379,237.93353546233607,224.9807049703701,227.4716339111328,396845,0.0,0.0
2025-02-20,228.36835479940336,229.56399761128463,223.6854115842049,224.98069763183594,203364,0.0,0.0
2025-02-21,226.07670790960955,230.85929458694793,224.98070828159746,227.3719940185547,186125,0.0,0.0
2025-02-24,226.77417009483972,227.07306939609074,219.30138349509883,220.89556884765625,212579,0.0,0.0
2025-02-25,220.8955720003056,222.8883151220105,217.50791477477662,219.89920043945312,231351,0.0,0.0
2025-02-26,219.4010168406486,222.09121704101562,218.30501723486685,222.09121704101562,191047,0.0,0.0
2025-02-27,222.19085742355486,222.78868643969614,214.71807073890616,217.20899963378906,241224,0.0,0.0
2025-02-28,214.6184283669159,221.9915870475462,214.41915709520666,220.7959442138672,374141,0.0,0.0
2025-03-03,218.90283401698986,221.99159200950547,216.5115482961818,220.1981201171875,241825,0.0,0.0
2025-03-04,217.50792050843788,218.90283464903285,214.71807702382407,215.2162628173828,355340,0.0,0.0
2025-03-05,218.00610527554747,224.48252056131807,215.71444759528234,218.40464782714844,210316,0.0,0.0
2025-03-06,219.20174049184067,219.99884077067748,209.6365675526456,215.01698303222656,372409,0.0,0.0
2025-03-07,215.016993132314,217.90646467497464,212.02787834883446,214.71807861328125,270698,0.0,0.0
2025-03-10,213.72169788976552,215.1166119811033,209.43729717576622,211.82859802246094,334970,0.0,0.0
2025-03-11,211.72896089827915,215.3159046701607,205.75073141409246,208.93911743164062,411471,0.0,0.0
2025-03-12,210.0351322517777,211.92823217373396,207.64383133604875,208.93911743164062,323682,0.0,0.0
2025-03-13,207.64383212567913,213.22351908017475,206.54783250479795,212.52606201171875,249698,0.0,0.0
2025-03-14,213.2235196431478,215.31590605746413,210.83223391543532,215.2162628173828,250543,0.0,0.0
2025-03-17,215.7144486109416,219.20174916585287,214.0206199535266,215.2162628173828,238362,0.0,0.0
2025-03-18,216.01335321676137,218.0060962995665,212.8249673249578,216.41189575195312,282651,0.0,0.0
2025-03-19,216.21263654326185,218.80320877676272,212.62569271278744,217.4082794189453,207029,0.0,0.0
2025-03-20,216.81045815299862,221.6926727294922,214.81771502734026,221.6926727294922,251282,0.0,0.0
2025-03-21,221.6926812351219,225.27962508029577,219.1021089910048,221.89195251464844,654792,0.0,0.0
2025-03-24,221.8919460050512,225.2796184713151,220.7959463980964,222.9879608154297,184696,0.0,0.0
2025-03-25,223.18723172148836,228.86654663085938,221.59303112782257,228.86654663085938,305370,0.0,0.0
2025-03-26,218.50429457884152,219.20175165706559,199.27431968824143,210.63294982910156,1270461,0.0,0.0
2025-03-27,210.23439516812735,213.02423852383927,205.35218069819888,209.63656616210938,343076,0.0,0.0
2025-03-28,209.23802887180955,219.79957355337507,206.846743194644,217.6075439453125,548759,0.0,0.0
2025-03-31,216.0133518153167,218.3050093863595,209.43729360335442,211.031494140625,349952,0.0,0.0
2025-04-01,212.12749321382003,214.1202362790637,208.2416503179641,209.23802185058594,235194,0.0,0.0
2025-04-02,208.64020272370593,218.50429048554167,203.2598022742855,215.71444702148438,518305,0.0,0.0
2025-04-03,213.2235188521482,215.71444781070133,211.2307756853057,211.6293182373047,208438,0.0,0.0
2025-04-04,210.23439408581666,221.9915812507318,209.93547958434652,211.92822265625,579779,0.0,0.0
2025-04-07,204.25616632645162,209.73620981325888,194.5913653994944,204.6547088623047,651357,0.0,0.0
2025-04-08,205.05327529232002,215.2162624215414,204.55508949967756,213.42279052734375,390649,0.0,0.0
2025-04-09,205.85037613361607,209.73621924490752,197.33139601671294,199.8721466064453,514477,0.0,0.0
2025-04-10,214.21989043556945,215.11661877927907,207.2452893516207,211.6293182373047,457669,0.0,0.0
2025-04-11,210.23439516812735,213.32315302684827,206.54782350681165,209.63656616210938,218761,0.0,0.0
2025-04-14,213.2235169179032,218.006103515625,209.33767385918003,218.006103515625,276248,0.0,0.0
2025-04-15,218.10572372140348,221.69266734178592,216.51153838167374,220.4970245361328,280209,0.0,0.0
2025-04-16,218.20537852592207,221.99159361408863,215.2162637515944,219.69993591308594,254766,0.0,0.0
2025-04-17,219.20174363334618,221.9915870475462,216.41190021914616,220.7959442138672,153822,0.0,0.0
2025-04-22,220.69630178307625,224.68178804552457,220.09847276233958,224.38287353515625,349577,0.0,0.0
2025-04-23,225.67816320773773,228.6672779522111,224.48252035063317,225.1799774169922,302362,0.0,0.0
2025-04-24,224.18360583550106,225.5785199682191,217.1093615255446,225.1799774169922,260253,0.0,0.0
2025-04-25,225.08033217753547,226.67453277512558,222.68904648457394,223.8846893310547,83194,0.0,0.0
2025-04-28,223.18722473473053,227.67089666020502,223.18722473473053,227.27235412597656,213884,0.0,0.0
2025-04-29,227.17271397043618,233.54948582507907,226.57488495756567,233.05130004882812,267426,0.0,0.0
2025-04-30,233.05130320662755,234.54586055563138,229.8629172361041,232.054931640625,235407,0.0,0.0
2025-05-02,232.55311038998374,256.8645697837688,231.75602532402863,256.6653137207031,716893,0.0,0.0
2025-05-05,254.07475180254724,254.67258082933446,245.40632213467447,249.59107971191406,214037,0.0,0.0
2025-05-06,250.08926730518925,250.48780985697542,239.2288231330665,242.31756591796875,305623,0.0,0.0
